router,type,owner,chassis,pop,address,city,state,clli_code,isis_interface,adj_router,adj_router_type,adj_router_owner,adj_router_chassis,adj_interface,bandwidth_kbps
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
KCM-PCOR-21,PCOR,QCC,7950-XRS-20,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae14,KCM-PRIV-21,PRIV,QCC,7750-SR-12,ae2,20000000
KCM-PCOR-21,PCOR,QCC,7950-XRS-20,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae23,KCM-PRIV-22,PRIV,QCC,7750-SR-12,ae2,100000000
KCM-PCOR-21,PCOR,QCC,7950-XRS-20,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae36,KCM-PRIV-23,PRIV,QCC,7750-SR-12,ae2,100000000
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
KCM-PCOR-21,PCOR,QCC,7950-XRS-20,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae34,KCM-VSMR-04,VSMR,QCC,MX10003,ae3.0,20000000
,,,,,,,,,,,,,,,
KCM-PCOR-21,PCOR,QCC,7950-XRS-20,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae5,MIN5-PCOR-20,PCOR,QCC,7950-XRS-20,ae2,500000000
,,,,,,,,,,,,,,,
KCM-PCOR-21,PCOR,QCC,7950-XRS-20,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae16,MRH-PRIV-20,PRIV,QCC,7750-SR-12,ae3,20000000
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
KCM-PCOR-21,PCOR,QCC,7950-XRS-20,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae10,OMH-PCOR-03,PCOR,QCC,MX960,ae2.0,200000000
KCM-PCOR-21,PCOR,QCC,7950-XRS-20,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae8,ROC2-PCOR-04,PCOR,QCC,MX10003,ae3.0,40000000
,,,,,,,,,,,,,,,
KCM-PRIV-13,PRIV,QCC,ASR9K,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,Bundle-Ether1,KCM-PCOR-20,PCOR,QCC,7950-XRS-20,ae21,10000000
KCM-PRIV-13,PRIV,QCC,ASR9K,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,Bundle-Ether2,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae28,10000000
KCM-PRIV-14,PRIV,QCC,ASR9K,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,Bundle-Ether1,KCM-PCOR-20,PCOR,QCC,7950-XRS-20,ae32,10000000
KCM-PRIV-14,PRIV,QCC,ASR9K,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,Bundle-Ether2,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae32,10000000
KCM-PRIV-15,PRIV,QCC,ASR9K,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,Bundle-Ether1,KCM-PCOR-20,PCOR,QCC,7950-XRS-20,ae23,10000000
KCM-PRIV-15,PRIV,QCC,ASR9K,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,Bundle-Ether2,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae30,10000000
KCM-PRIV-16,PRIV,QCC,ASR9K,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,Bundle-Ether1,KCM-PCOR-20,PCOR,QCC,7950-XRS-20,ae24,10000000
KCM-PRIV-16,PRIV,QCC,ASR9K,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,Bundle-Ether2,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae31,10000000
KCM-PRIV-20,PRIV,QCC,7750-SR-12,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,te-1/1/1,KCM-PCOR-20,PCOR,QCC,7950-XRS-20,te-1/2/17,10000000
KCM-PRIV-20,PRIV,QCC,7750-SR-12,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,te-2/1/1,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,te-1/2/17,10000000
KCM-PRIV-21,PRIV,QCC,7750-SR-12,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae1,KCM-PCOR-20,PCOR,QCC,7950-XRS-20,ae13,20000000
KCM-PRIV-21,PRIV,QCC,7750-SR-12,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae2,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae14,20000000
KCM-PRIV-22,PRIV,QCC,7750-SR-12,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae1,KCM-PCOR-20,PCOR,QCC,7950-XRS-20,ae18,100000000
KCM-PRIV-22,PRIV,QCC,7750-SR-12,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae2,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae23,100000000
KCM-PRIV-23,PRIV,QCC,7750-SR-12,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,lag-7:902.*,KCM-ISEC-01,ISEC,QCC,MX480,ae0.902,20000000
KCM-PRIV-23,PRIV,QCC,7750-SR-12,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae1,KCM-PCOR-20,PCOR,QCC,7950-XRS-20,ae33,100000000
KCM-PRIV-23,PRIV,QCC,7750-SR-12,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae2,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae36,100000000
KCM-SVCS-10,SVCS,QCC,MX480,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae0.0,KCM-PCOR-20,PCOR,QCC,7950-XRS-20,ae37,10000000
KCM-SVCS-10,SVCS,QCC,MX480,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae1.0,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae37,10000000
KCM-VIRR-01,VIRR,QCC,VRR,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,em0.0,KCM-PCOR-20,PCOR,QCC,7950-XRS-20,ae29.13,10000000
KCM-VIRR-01,VIRR,QCC,VRR,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,em1.0,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae29.15,10000000
KCM-VIRR-02,VIRR,QCC,VRR,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,em0.0,KCM-PCOR-20,PCOR,QCC,7950-XRS-20,ae29.14,10000000
KCM-VIRR-02,VIRR,QCC,VRR,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,em1.0,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae29.16,10000000
KCM-VSMR-03,VSMR,QCC,MX10003,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae3.0,KCM-PCOR-20,PCOR,QCC,7950-XRS-20,ae34,20000000
KCM-VSMR-03,VSMR,QCC,MX10003,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae2.100,KCM-VSMR-04,VSMR,QCC,MX10003,ae2.100,null
KCM-VSMR-04,VSMR,QCC,MX10003,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae3.0,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae34,20000000
KCM-VSMR-04,VSMR,QCC,MX10003,KCM,711 E 19TH ST,KANSAS CITY,MISSOURI,KSCAMO96,ae2.100,KCM-VSMR-03,VSMR,QCC,MX10003,ae2.100,null
KCM5-PRIV-20,PRIV,QCC,7750-SR-12,KCM5,1401 CHARLOTTE ST,KANSAS CITY,MISSOURI,KSCBMONR,ae2,CER-PCOR-22,PCOR,QCC,7950-XRS-40,ae30,10000000
KCM5-PRIV-20,PRIV,QCC,7750-SR-12,KCM5,1401 CHARLOTTE ST,KANSAS CITY,MISSOURI,KSCBMONR,ae1,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae21,10000000
KSC1-AR1,AR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,xe-0/0/0.0,KSC1-CR1,CR,TWTC-JUNIPER,MX960,xe-10/0/0.0,10000000
KSC1-AR1,AR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,xe-11/0/0.0,KSC1-CR2,CR,TWTC-JUNIPER,MX960,xe-10/0/0.0,10000000
KSC1-AR2,AR,TWTC-JUNIPER,M120,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,xe-0/0/0.0,KSC1-CR1,CR,TWTC-JUNIPER,MX960,xe-0/1/0.0,10000000
KSC1-AR2,AR,TWTC-JUNIPER,M120,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,xe-1/0/0.0,KSC1-CR2,CR,TWTC-JUNIPER,MX960,xe-0/1/0.0,10000000
KSC1-AR3,AR,TWTC-JUNIPER,MX480,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,xe-0/0/0.0,KSC1-CR1,CR,TWTC-JUNIPER,MX960,xe-0/2/0.0,10000000
KSC1-AR3,AR,TWTC-JUNIPER,MX480,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,xe-2/0/0.0,KSC1-CR2,CR,TWTC-JUNIPER,MX960,xe-0/2/0.0,10000000
KSC1-CR1,CR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,xe-10/0/0.0,KSC1-AR1,AR,TWTC-JUNIPER,MX960,xe-0/0/0.0,10000000
KSC1-CR1,CR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,xe-0/1/0.0,KSC1-AR2,AR,TWTC-JUNIPER,M120,xe-0/0/0.0,10000000
KSC1-CR1,CR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,xe-0/2/0.0,KSC1-AR3,AR,TWTC-JUNIPER,MX480,xe-0/0/0.0,10000000
KSC1-CR1,CR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,ae0.0,KSC1-CR2,CR,TWTC-JUNIPER,MX960,ae0.0,20000000
KSC1-CR1,CR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,ae24.0,KSC1-ER1,ER,TWTC-JUNIPER,MX480,ae20.0,20000000
KSC1-CR1,CR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,ae1.0,SDR1.KAC2,SDR,GBLX,MX10003,ae13.0,20000000
KSC1-CR2,CR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,xe-10/0/0.0,KSC1-AR1,AR,TWTC-JUNIPER,MX960,xe-11/0/0.0,10000000
KSC1-CR2,CR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,xe-0/1/0.0,KSC1-AR2,AR,TWTC-JUNIPER,M120,xe-1/0/0.0,10000000
KSC1-CR2,CR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,xe-0/2/0.0,KSC1-AR3,AR,TWTC-JUNIPER,MX480,xe-2/0/0.0,10000000
KSC1-CR2,CR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,ae0.0,KSC1-CR1,CR,TWTC-JUNIPER,MX960,ae0.0,20000000
KSC1-CR2,CR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,ae22.0,KSC1-ER1,ER,TWTC-JUNIPER,MX480,ae21.0,20000000
KSC1-CR2,CR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,ae20.0,OMA1-AR1,AR,TWTC-JUNIPER,MX960,ae20.0,10000000
KSC1-CR2,CR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,ae21.0,OMA1-ER1,ER,TWTC-JUNIPER,MX960,ae20.0,10000000
KSC1-CR2,CR,TWTC-JUNIPER,MX960,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,ae1.0,SDR2.KAC2,SDR,GBLX,MX10003,ae13.0,20000000
KSC1-ER1,ER,TWTC-JUNIPER,MX480,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,ae20.0,KSC1-CR1,CR,TWTC-JUNIPER,MX960,ae24.0,20000000
KSC1-ER1,ER,TWTC-JUNIPER,MX480,KSC1,1100 MAIN ST,KANSAS CITY,MISSOURI,KSCYMOMC,ae21.0,KSC1-CR2,CR,TWTC-JUNIPER,MX960,ae22.0,20000000
VAR1.KSC6,VAR,TWTC-JUNIPER,MX10003,KSC6,1212 E 19TH ST,KANSAS CITY,MISSOURI,KSCBMOVS,ae22.0,SDR3.KAC2,SDR,GBLX,MX10004,ae22.0,200000000
VAR1.KSC6,VAR,TWTC-JUNIPER,MX10003,KSC6,1212 E 19TH ST,KANSAS CITY,MISSOURI,KSCBMOVS,ae23.0,SDR4.KAC2,SDR,GBLX,MX10004,ae23.0,200000000
VAR2.KSC6,VAR,TWTC-JUNIPER,MX10003,KSC6,1212 E 19TH ST,KANSAS CITY,MISSOURI,KSCBMOVS,ae24.0,SDR3.KAC2,SDR,GBLX,MX10004,ae7.0,200000000
VAR2.KSC6,VAR,TWTC-JUNIPER,MX10003,KSC6,1212 E 19TH ST,KANSAS CITY,MISSOURI,KSCBMOVS,ae25.0,SDR4.KAC2,SDR,GBLX,MX10004,ae7.0,200000000
VAR3.KSC6,VAR,TWTC-JUNIPER,MX10004,KSC6,1212 E 19TH ST,KANSAS CITY,MISSOURI,KSCBMOVS,ae20.0,SDR3.KAC2,SDR,GBLX,MX10004,ae5.0,800000000
VAR3.KSC6,VAR,TWTC-JUNIPER,MX10004,KSC6,1212 E 19TH ST,KANSAS CITY,MISSOURI,KSCBMOVS,ae21.0,SDR4.KAC2,SDR,GBLX,MX10004,ae5.0,800000000
VAR4.KSC6,VAR,TWTC-JUNIPER,MX10004,KSC6,1212 E 19TH ST,KANSAS CITY,MISSOURI,KSCBMOVS,ae20.0,SDR3.KAC2,SDR,GBLX,MX10004,ae6.0,800000000
VAR4.KSC6,VAR,TWTC-JUNIPER,MX10004,KSC6,1212 E 19TH ST,KANSAS CITY,MISSOURI,KSCBMOVS,ae21.0,SDR4.KAC2,SDR,GBLX,MX10004,ae6.0,800000000
MRH-EDGE-01,EDGE,QCC,MX480,MRH,11755 DUNLAP INDUSTRIAL DR,MARYLAND HEIGHTS,MISSOURI,MRHGMOKZ,ae1.0,IPL-PCOR-05,PCOR,QCC,MX960,ae12.0,20000000
MRH-EDGE-01,EDGE,QCC,MX480,MRH,11755 DUNLAP INDUSTRIAL DR,MARYLAND HEIGHTS,MISSOURI,MRHGMOKZ,ae0.0,KCM-PCOR-20,PCOR,QCC,7950-XRS-20,ae40,20000000
MRH-PRIV-11,PRIV,QCC,ASR9K,MRH,11755 DUNLAP INDUSTRIAL DR,MARYLAND HEIGHTS,MISSOURI,MRHGMOKZ,Bundle-Ether2,IPL-PCOR-05,PCOR,QCC,MX960,ae10.0,10000000
MRH-PRIV-11,PRIV,QCC,ASR9K,MRH,11755 DUNLAP INDUSTRIAL DR,MARYLAND HEIGHTS,MISSOURI,MRHGMOKZ,Bundle-Ether1,KCM-PCOR-20,PCOR,QCC,7950-XRS-20,ae20,10000000
MRH-PRIV-20,PRIV,QCC,7750-SR-12,MRH,11755 DUNLAP INDUSTRIAL DR,MARYLAND HEIGHTS,MISSOURI,MRHGMOKZ,ae1,IPL-PCOR-06,PCOR,QCC,MX960,ae11.0,20000000
MRH-PRIV-20,PRIV,QCC,7750-SR-12,MRH,11755 DUNLAP INDUSTRIAL DR,MARYLAND HEIGHTS,MISSOURI,MRHGMOKZ,ae3,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae16,20000000
MRH-PRIV-21,PRIV,QCC,7750-SR-12,MRH,11755 DUNLAP INDUSTRIAL DR,MARYLAND HEIGHTS,MISSOURI,MRHGMOKZ,ae2,IPL-PCOR-05,PCOR,QCC,MX960,ae7.0,10000000
MRH-PRIV-21,PRIV,QCC,7750-SR-12,MRH,11755 DUNLAP INDUSTRIAL DR,MARYLAND HEIGHTS,MISSOURI,MRHGMOKZ,ae1,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae24,10000000
MRH2-PRIV-20,PRIV,QCC,7750-SR-12,MRH2,11111 DORSETT RD,MARYLAND HEIGHTS,MISSOURI,MRHGMOQA,ae1,IPL-PCOR-06,PCOR,QCC,MX960,ae8.0,10000000
MRH2-PRIV-20,PRIV,QCC,7750-SR-12,MRH2,11111 DORSETT RD,MARYLAND HEIGHTS,MISSOURI,MRHGMOQA,ae2,KCM-PCOR-21,PCOR,QCC,7950-XRS-20,ae22,10000000
ESP1.STL1,ESP,GBLX,7750-SR-12,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae1,SCR1.STL1,SCR,GBLX,7750-SR-12,ae4,20000000
ESP1.STL1,ESP,GBLX,7750-SR-12,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae2,SCR2.STL1,SCR,GBLX,7750-SR-12,ae4,20000000
EVCR1.STL1,EVCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae2,EVCR2.STL1,EVCR,GBLX,7750-SR-12,ae2,40000000
EVCR1.STL1,EVCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae1,SCR1.STL1,SCR,GBLX,7750-SR-12,ae5,40000000
EVCR2.STL1,EVCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae2,EVCR1.STL1,EVCR,GBLX,7750-SR-12,ae2,40000000
EVCR2.STL1,EVCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae1,SCR2.STL1,SCR,GBLX,7750-SR-12,ae5,40000000
MAR1.STL1,MAR,GBLX,M120,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae1.0,SCR1.STL1,SCR,GBLX,7750-SR-12,ae3,1000000
MAR1.STL1,MAR,GBLX,M120,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae2.0,SCR2.STL1,SCR,GBLX,7750-SR-12,ae3,1000000
SCR1.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae4,ESP1.STL1,ESP,GBLX,7750-SR-12,ae1,20000000
SCR1.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae5,EVCR1.STL1,EVCR,GBLX,7750-SR-12,ae1,40000000
SCR1.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae3,MAR1.STL1,MAR,GBLX,M120,ae1.0,1000000
SCR1.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae7,SCR2.STL1,SCR,GBLX,7750-SR-12,ae7,100000000
SCR1.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae27,SDR4.CHI2,SDR,GBLX,MX10008,ae4.0,100000000
SCR1.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae22,STL1-AR1,AR,TWTC-JUNIPER,MX960,ae22.0,10000000
SCR1.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae23,STL1-ER1,ER,TWTC-JUNIPER,MX960,ae22.0,10000000
SCR1.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae6,VAR1.SPF3,VAR,TWTC-JUNIPER,MX10003,ae20.0,20000000
SCR1.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae20,VAR1.STL1,VAR,TWTC-JUNIPER,MX10003,ae20.0,100000000
SCR1.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae21,VAR2.STL1,VAR,TWTC-JUNIPER,MX10003,ae20.0,100000000
SCR2.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae4,ESP1.STL1,ESP,GBLX,7750-SR-12,ae2,20000000
SCR2.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae5,EVCR2.STL1,EVCR,GBLX,7750-SR-12,ae1,40000000
SCR2.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae3,MAR1.STL1,MAR,GBLX,M120,ae2.0,1000000
SCR2.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae7,SCR1.STL1,SCR,GBLX,7750-SR-12,ae7,100000000
SCR2.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae6,SDR1.KAC2,SDR,GBLX,MX10003,ae6.0,100000000
SCR2.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae22,STL1-AR1,AR,TWTC-JUNIPER,MX960,ae23.0,10000000
SCR2.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae23,STL1-ER1,ER,TWTC-JUNIPER,MX960,ae23.0,10000000
SCR2.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae20,VAR1.STL1,VAR,TWTC-JUNIPER,MX10003,ae21.0,100000000
SCR2.STL1,SCR,GBLX,7750-SR-12,STL1,511 WITHERS AVE,SAINT LOUIS,MISSOURI,STLVMOSJ,ae21,VAR2.STL1,VAR,TWTC-JUNIPER,MX10003,ae21.0,100000000
BEAR1.STL1,BEAR,L3,7750-SR-12,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae1.11,BEAR2.STL1,BEAR,L3,7750-SR-12,ae1.11,150000000
BEAR1.STL1,BEAR,L3,7750-SR-12,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae15.15,EAR1.STL1,EAR,L3,7750-SR-2s,ae15.15,60000000
BEAR1.STL1,BEAR,L3,7750-SR-12,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae5.5,EBR6.DEN1,EBR,L3,PTX10008,ae3.5,130000000
BEAR1.STL1,BEAR,L3,7750-SR-12,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae4.13,EDGE1.STL1,EDGE,L3,M120,ae1.13,10000000
BEAR2.STL1,BEAR,L3,7750-SR-12,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae1.11,BEAR1.STL1,BEAR,L3,7750-SR-12,ae1.11,150000000
BEAR2.STL1,BEAR,L3,7750-SR-12,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae15.15,EAR2.STL1,EAR,L3,7750-SR-2s,ae15.15,90000000
BEAR2.STL1,BEAR,L3,7750-SR-12,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae2.2,EBR1.CHI2,EBR,L3,PTX10008,ae6.2,130000000
BEAR2.STL1,BEAR,L3,7750-SR-12,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae4.23,EDGE1.STL1,EDGE,L3,M120,ae2.23,10000000
EAR1.STL1,EAR,L3,7750-SR-2s,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae15.15,BEAR1.STL1,BEAR,L3,7750-SR-12,ae15.15,60000000
EAR1.STL1,EAR,L3,7750-SR-2s,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae2.13,EAR2.STL1,EAR,L3,7750-SR-2s,ae2.13,400000000
EAR1.STL1,EAR,L3,7750-SR-2s,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae5.4,EBR2.KAC2,EBR,L3,7750-SR-7s,ae4.4,400000000
EAR2.STL1,EAR,L3,7750-SR-2s,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae15.15,BEAR2.STL1,BEAR,L3,7750-SR-12,ae15.15,90000000
EAR2.STL1,EAR,L3,7750-SR-2s,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae2.13,EAR1.STL1,EAR,L3,7750-SR-2s,ae2.13,400000000
EAR2.STL1,EAR,L3,7750-SR-2s,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae1.3505,EBR1.CHI10,EBR,L3,PTX10008,ae9.3505,400000000
EDGE1.STL1,EDGE,L3,M120,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae1.13,BEAR1.STL1,BEAR,L3,7750-SR-12,ae4.13,null
EDGE1.STL1,EDGE,L3,M120,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae2.23,BEAR2.STL1,BEAR,L3,7750-SR-12,ae4.23,null
STL1-AR1,AR,TWTC-JUNIPER,MX960,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae22.0,SCR1.STL1,SCR,GBLX,7750-SR-12,ae22,10000000
STL1-AR1,AR,TWTC-JUNIPER,MX960,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae23.0,SCR2.STL1,SCR,GBLX,7750-SR-12,ae22,10000000
STL1-ER1,ER,TWTC-JUNIPER,MX960,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae22.0,SCR1.STL1,SCR,GBLX,7750-SR-12,ae23,10000000
STL1-ER1,ER,TWTC-JUNIPER,MX960,STL1,1015 LOCUST ST,SAINT LOUIS,MISSOURI,STLSMOPL,ae23.0,SCR2.STL1,SCR,GBLX,7750-SR-12,ae23,10000000
